,pk,user_id,text,type,created_at,created_at_utc,content_type,status,bit_flags,did_report_as_spam,share_enabled,user,is_covered,has_liked_comment,comment_like_count,child_comment_count,preview_child_comments,other_preview_users,inline_composer_display_condition,private_reply_status,has_translation,num_tail_child_comments,has_more_tail_child_comments,has_more_head_child_comments
0,18235067842140906,1484965106,🔥🔥🔥 is what you’re doing to the earth you monsters,0,1655779802,1655779802,comment,Active,0,False,False,"{'pk': 1484965106, 'username': 'georgeous.ish', 'full_name': 'George James', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/60991283_1362793260526479_3783305260752175104_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QWamPI-6VJsAX-62OBp&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8iGqiF5Wbb4SLaSYl70UByh1lAeHoRpw02QfcG0GG6rQ&oe=62BADAFD&_nc_sid=705020', 'profile_pic_id': '2048347370202193808_1484965106', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",True,False,0,0,[],[],never,0,,,,
1,18011542468386018,52576871772,GREETING Sexxon mobile,0,1648216662,1648216662,comment,Active,0,False,False,"{'pk': 52576871772, 'username': 'lbc_forbidden_danger_rap', 'full_name': 'LIL BIBLICAL CANNON', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/277324565_1146477809471538_5734079548863406291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lpi_y4Ve0asAX-VYkQH&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8BUuESclXWxxwfGS9IN5jxx_xAuZk-FtDMDxfHUzkxxw&oe=62BB7FD6&_nc_sid=705020', 'profile_pic_id': '2801743406961431426_52576871772', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
2,18205776931126386,1395193119,Good stuff! I definitely can see us working together. I’ll be in touch and you can contact me too…. 🎯🎯🎯,0,1645388978,1645388978,comment,Active,0,False,False,"{'pk': 1395193119, 'username': 'teamgreenesports', 'full_name': '', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/925548_1506010702950806_1725009488_a.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=8E_8NS5CbaIAX9e-j_N&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8VC0hg6uSZ1owRL_0Fc_11A-gQLRiHnJg72qNNcP1E0Q&oe=62BB2C7D&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
3,17915491799307086,483795552,we want BIOFUELS not DIRTY FOSSIL FUELS,0,1639243081,1639243081,comment,Active,0,False,False,"{'pk': 483795552, 'username': 'emj__photography', 'full_name': '', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/65532921_1319845761499644_1182671308547162112_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=dbPkKiQZp6AAX9HRgGq&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-ivFTXvl9V1hkKNxd9GkmLtyBe5YUlvIVq6745mrK02g&oe=62BBD5C2&_nc_sid=705020', 'profile_pic_id': '2090850069951818183_483795552', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
4,18075971152293054,483795552,we want BIOFUELS not DIRTY FOSSIL FUELS,0,1639243015,1639243015,comment,Active,0,False,False,"{'pk': 483795552, 'username': 'emj__photography', 'full_name': '', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/65532921_1319845761499644_1182671308547162112_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=dbPkKiQZp6AAX9HRgGq&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-ivFTXvl9V1hkKNxd9GkmLtyBe5YUlvIVq6745mrK02g&oe=62BBD5C2&_nc_sid=705020', 'profile_pic_id': '2090850069951818183_483795552', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
5,18214947301128335,3511327150,wind and solar! I solved your problem 😍,0,1639014704,1639014704,comment,Active,0,False,False,"{'pk': 3511327150, 'username': 'son.of.a.lil', 'full_name': 'whos that', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/286835772_5584948201536847_4997561979155796866_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=UoUapOvDOGEAX8YUptt&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8rRbc-iY5wNtIoC6z-s8lKLXopNbYnkuLW8qpOrDUSNQ&oe=62BA5D67&_nc_sid=705020', 'profile_pic_id': '2858603735685613175_3511327150', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
6,17934329761748629,46133356878,LoL,0,1636647146,1636647146,comment,Active,0,False,False,"{'pk': 46133356878, 'username': 'rushiraj_chavan.ipynb', 'full_name': 'Rushiraj Chavan', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/279788697_537179407779566_7228615816124029671_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=t1f0bhX6qUAAX8ZQjDB&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_oD3pCik1GtfltEupUO56Ib7cyig8J-kHmj5kK2VqkFA&oe=62BBA9C0&_nc_sid=705020', 'profile_pic_id': '2831591116651538375_46133356878', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 1655974921, 'latest_besties_reel_media': 0}",False,False,1,0,[],[],never,0,,,,
7,17941983010591688,179064793,💩,0,1635398453,1635398453,comment,Active,0,False,False,"{'pk': 179064793, 'username': 'unagi7', 'full_name': 'Christy Thompson', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/285921369_548815263378094_6306187724375332891_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=t15KSi1QOCoAX8qE6cI&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8cGvMcfzLlViNnQTxbhQ5eB67n-En2hxU6mwLZak860A&oe=62BB1CD4&_nc_sid=705020', 'profile_pic_id': '2854287680905647461_179064793', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",True,False,0,0,[],[],never,0,,,,
8,17956332088511507,983197514,"Let me start by stating that I believe the mysterious Greek Fire of ancient times was actually pure sodium. It is a metal, and the Greeks would have rendered it by using an archaic solar oven or parabolic reflector similar to Archimedes' death ray to melt salt. When sodium is purified it combusts on contact with water and that is what the Greeks would have launched at enemy ships.
 Now, if you take a 1 meter magnifying lens and use it to focus sunlight, a heat sink could reach over 1000 degrees almost instantly. If an adjacent chamber is equipped with one-way valves to release the gases inside, it will become a hot vacuum when it cools slightly. Adding steam to that hot vacuum chamber will cause the water vapor to fracture into hydrogen and oxygen gas. If salt water were distilled from the chamber then it would result in a hot vacuum lined with molten sodium, which would ignite the hydrogen and oxygen from the steam when it was reintroduced. This process could fire a cannon, or if it were over-pressured could potentially become an atom bomb. It is possible to use solar energy to burn seawater as fuel!
 A nuclear reactor typically burns no hotter than 700°F and is used to generate steam to spin turbines. With a lens 1.5 meters in diameter, a temperature of 2000°F is easily achieved. An array of lenses and tubes as big as a football field utilizing concentrated solar energy and seawater would be fierce competition for any nuclear plant 6-12 hours a day, without the radioactive toxic waste. Given the vast potential present in a simple salt brine, burning our limitless seawater as fuel with a meter-sized magnifying lens seems like a viable alternative source of energy.  We could convert the water to hydrogen and burn that, but an even simpler option would be to use a pool (or brick) of hot NaCl at around 1000°F as a heat sink for pressurized distillation of seawater. Simply drop some saltwater into the pool; the steam is distilled and the salt stays behind as part of the mechanism. Also, since salt can be used to store heat overnight the machine could remain operational 24/7 once established. A pipeline could be built with lenses to move seawater inland ...",0,1634914096,1634914096,comment,Active,0,False,False,"{'pk': 983197514, 'username': 'trauma_666', 'full_name': 'Matthew Monley', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/270132477_125730216598826_282696419556967765_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=H9PAdNc76_AAX9JpuoU&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9SXGePOuLpKM5N1O5W0QrkP5y2rc44msd0soRZwkKf5A&oe=62BBA0B0&_nc_sid=705020', 'profile_pic_id': '2739647646959279916_983197514', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",True,False,0,0,[],[],never,0,,,,
9,17893370837329448,1650762235,cool #energy😷,0,1634829700,1634829700,comment,Active,0,False,False,"{'pk': 1650762235, 'username': 'toliverfranc', 'full_name': '', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/269407781_242039518000964_8106224444446881860_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-1kALpYTXn0AX90MkCX&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-8qE6Nl-pkqN-oleQKzWutRrt0Vazc1u9ZkYr7uJjNiw&oe=62BBD084&_nc_sid=705020', 'profile_pic_id': '2731871184247104870_1650762235', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
